extension_id,label,source
hopmhonnajbjjdkagglbfmffmdhocbmf,1,malicious
ckcfkaikieiicfdeomgehmnjglnofhde,1,malicious
fbielihbbmdclfpfajglkbioppnlfgfe,1,malicious
cedgndijpacnfbdggppddacngjfdkaca,1,malicious
lkalpedlpidbenfnnldoboegepndcddk,1,malicious
oiogpbnonmepejhhmhgnmmpofkknomcf,1,malicious
okepehobneenpbhiendcjcanjodhmcbj,1,malicious
ohhhngpnknpdhmdmpmoccgjmmkkleipn,1,malicious
hnhpnbajfmmopedidmiablkcdnlegkmd,1,malicious
ahlaffpjeohpmfhljdoedgccdegnnhga,1,malicious
pphgdbgldlmicfdkhondlafkiomnelnk,1,malicious
hmiaoahjllhfgebflooeeefeiafpkfde,1,malicious
oejmcobpfiiladgbfpknibppfnekbolo,1,malicious
alkfljfjkpiccfgbeocbbjjladigcleg,1,malicious
djblghckgfcjfmhhhfnjbiakmmmcmigf,1,malicious
ggjlkinaanncojaippgbndimlhcdlohf,1,malicious
pjlheckmodimboibhpdcgkpkbpjfhooe,1,malicious
ojkoofedgcdebdnajjeodlooojdphnlj,1,malicious
igahhbkcppaollcjeaaoapkijbnphfhb,1,malicious
gkelkplbcgjpcalpjeogmceenfkndmoi,1,malicious
eciaojnpihmgkbacgpjnimcpkfeklgag,1,malicious
bbjdlbemjklojnbifkgameepcafflmem,1,malicious
pnhemnjbggihoedmgoagnjmmmfpnlkil,1,malicious
ehjpinnpigaklfnffadlldnadchkaech,1,malicious
addnfehdcokmboamjapbiihagbppejnb,1,malicious
pgabmkcldlelbhcookaealohoeknnapn,1,malicious
mmhaojkmpbmgbkojlagnhmjlfmnaglla,1,malicious
hdnidhhchlodblcfhgbeladogdkboaog,1,malicious
achcinfieogfidhjekdbbmapmffifchl,1,malicious
jcmafjkjpkcdeiehphcopnelbgjeekge,1,malicious
pfpijacnpangmkfdpgodlbokpkhpkeka,1,malicious
eckfhhngfhepmndojbnphnlnemglmojp,1,malicious
lbneaaedflankmgmfbmaplggbmjjmbae,1,malicious
oefgcfheipblokelgbnnldoolmikeljd,1,malicious
eekibodjacokkihmicbjgdpdfhkjemlf,1,malicious
ijhakgidfnlallpobldpbhandllbeobg,1,malicious
cnfbbaddndiehkmhdmmngecaofaojaeo,1,malicious
ncpdkpcgmdhhnmcjgiiifdhefmekdcnf,1,malicious
odeccdcabdffpebnfancpkepjeecempn,1,malicious
nenaiblmmandfgaiifppcegejpinkebl,1,malicious
mcbhhiafbiafmggccdcpgfldcaeipopg,1,malicious
pgejmpeimhjncennkkddmdknpgfblbcl,1,malicious
ogaclpidpghafcnbchgpbigfegdbdikj,1,malicious
eijnkinhnplaekpllmgbbfieecdhcmcp,1,malicious
bbddldccjdblblaoagchfccnpcjinnde,1,malicious
condlopdddofpgcdjfnoepbdkcgckmgb,1,malicious
igcfeiobmdohnoihbbgcehmecnhgnmfe,1,malicious
maookbdaoegaepgklgimmakbcfjdmbhf,1,malicious
ijpgccpmogehkjhdmomckpkfcpbjlmnj,1,malicious
lcdabcbanafchdlcbdjgngcplnkijala,1,malicious
jbkldgcpnklohmbllpghikjpbookjkfa,1,malicious
mcafdholbcjhepgnpfdogaiagjmlfcon,1,malicious
kbaofbaehfbehifbkhplkifihabcicoi,1,malicious
okjdiicjoeloipmgdopdmhpebnnfadih,1,malicious
cknmibbkfbephciofemdjndbgebggnkc,1,malicious
ejlcbfmhjbkgohopdkijfgggbikgbacb,1,malicious
jnkmepoonohhfijlbajdphhinhkoefjn,1,malicious
oanlnaeipdakcmafockfiekhdklfidjb,1,malicious
ncpjlhellnlcjnjmablbaingipdemidh,1,malicious
dfibabgkjdmbfbknefpabdglfpbmbnhh,1,malicious
blipiofdiknkllpajgepiiigfmfgnfep,1,malicious
bbbdfjdplonnggfjjbjhggobffkggnkm,1,malicious
nlidfclccabaghacejpnbofmpghieacn,1,malicious
opcjjggkhndcdpedheeilommknkephik,1,malicious
dhmoflfpggooodhaagcbfdkfkicebbdd,1,malicious
ffhamkjhfajcjlnobkogimnhiagohgfg,1,malicious
inhliijakcoojghlfgbogapleildhghb,1,malicious
pjdnfljplcgepkonnklphjlkclhmlfdn,1,malicious
amkkjdjjgiiamenbopfpdmjcleecjjgg,1,malicious
fmchencccolmmgjmaahfhpglemdcjfll,1,malicious
oejafikjmfmejaafjjkoeejjpdfkdkpc,1,malicious
akebbllmckjphjiojeioooidhnddnplj,1,malicious
onkldlhmegehhokchomfegpebhekaeia,1,malicious
pmjnfndhdjmocibhfoddhinhpgjpipjb,1,malicious
bpklfenmjhcjlocdicfadpfppcgojfjp,1,malicious
cjbdbomgdbdgdlainhobpjnfkoidcond,1,malicious
gklaplooeocndjdlbbadlljfpkdjeiji,1,malicious
mopjnoodlnbnkocfefcgnmnlbcmgekof,1,malicious
jfjgodhodlbbmchladiboammimaonoea,1,malicious
lmmcnaiigcajhkllkfjhocgekphpepgm,1,malicious
pjkgiojffhoepookbhloenffjmelohol,1,malicious
ahmmgfhcokekfofjdndgmkffifklogbo,1,malicious
ldkienofjncecbbnmhpngiiidekfcdoe,1,malicious
kjnakdbpijigdbfepipnbafnhbcfdkga,1,malicious
gnamdgilanlgeeljfnckhboobddoahbl,1,malicious
flnecpdpbhdblkpnegekobahlijbmfok,1,malicious
nicmhgecboifljcnbbjlajbpagmhcclp,1,malicious
linflaofbnlhpakjpohmfnkkkmpngnck,1,malicious
ndajcmifndknmkckdcdefkpgcodciggk,1,malicious
cgdmknakejoaompdmdeddpgmjffnniab,1,malicious
plnlhldekkpgnngfdbdhocnjfplgnekg,1,malicious
pgbmnheamnejadnjhnkejnpnmaifnhpn,1,malicious
gaoflciahikhligngeccdecgfjngejlh,0.5,mixed
bdhjinjoglaijpffoamhhnhooeimgoap,0.5,mixed
bboeoilakaofjkdmekpgeigieokkpgfn,0.5,mixed
cgehahdmoijenmnhinajnojmmlnipckl,0.5,mixed
aeilijiaejfdnbagnpannhdoaljpkbhe,0.5,mixed
bmcnncbmipphlkdmgfbipbanmmfdamkd,0.5,mixed
imdgpklnabbkghcbhmkbjbhcomnfdige,0.5,mixed
pmhlkgkblgeeigiegkmacefjoflennbn,0.5,mixed
clopbiaijcfolfmjebjinippgmdkkppj,0.5,mixed
jbnopeoocgbmnochaadfnhiiimfpbpmf,0.5,mixed
nglgemekgfjppocilabhlcbngobillcg,0.5,mixed
hmooaemjmediafeacjplpbpenjnpcneg,0.5,mixed
lagdcjmbchphhndlbpfajelapcodekll,0.5,mixed
pmannhofeaiadkcdbcebhnkcnkjjnfpn,0.5,mixed
jfnlkmaledafkdhdokgnhlcmeamakham,0.5,mixed
jhigofkbdbndeooldpdhmphldaglejlh,0.5,mixed
ickfamnaffmfjgecbbnhecdnmjknblic,0.5,mixed
nfbhbpnjkpcdmcgcpfilooccjgemlkin,0.5,mixed
pchfjdkempbhcjdifpfphmgdmnmadgce,0.5,mixed
ebileebbekdcpfjlekjapgmbgpfigled,0.5,mixed
mabloidgodmbnmnhoenmhlcjkfelomgp,0.5,mixed
gkanlgbbnncfafkhlchnadcopcgjkfli,0.5,mixed
cfemcmeknmapecneeeaajnbhhgfgkfhp,0.5,mixed
deiiiklocnibjflinkfmefpofgcfhdga,0.5,mixed
clcemeljdlfkhddlfcplkibelopdhdik,0.5,mixed
ffgihbmcfcihmpbegcfdkmafaplheknk,0.5,mixed
dlpimjmonhbmamocpboifndnnakgknbf,0.5,mixed
faopefnnleiebimhkldlplkgkjpbmcea,0.5,mixed
gnmjmennllheofmojjffnidneaohleln,0.5,mixed
dcbfmglfdlgpnolgdjoioeocllioebpe,0.5,mixed
ekomkpgkmieaaekmaldmaljljahehkoi,0.5,mixed
nabmpeienmkmicpjckkgihobgleppbkc,0.5,mixed
njoedigapanaggiabjafnaklppphempm,0.5,mixed
ajneghihjbebmnljfhlpdmjjpifeaokc,0.5,mixed
bgbeocleofdgkldamjapfgcglnmhmjgb,0.5,mixed
jhcfnojahmdghhebdaoijngclknfkbjn,0.5,mixed
obeokabcpoilgegepbhlcleanmpgkhcp,0.5,mixed
hofaaigdagglolgiefkbencchnekjejl,0.5,mixed
meffljleomgifbbcffejnmhjagncfpbd,0.5,mixed
onomjaelhagjjojbkcafidnepbfkpnee,0.5,mixed
nhdbipekpdpggjaipompnomhccfemalj,0.5,mixed
lojgfkjekmbmndapleelbbemgjbdcjjm,0.5,mixed
lgljionbhcfbnpjgfnhhoadpdngkmfnh,0.5,mixed
hjncnnhioabgjeokhinifgjcallhenll,0.5,mixed
bhoagceacaklimpcejjofabngcjkebfg,0.5,mixed
ibppednjgooiepmkgdcoppnmbhmieefh,0.5,mixed
almfnpjmjpnknlgpipillhfmchjikkno,0.5,mixed
hlglicejgohbanllnmnjllajhmnhjjel,0.5,mixed
edbkkbdfomalmbjdpfhaiciheppjihgo,0.5,mixed
mdaboflcmhejfihjcbmdiebgfchigjcf,0.5,mixed
oakbcaafbicdddpdlhbchhpblmhefngh,0.5,mixed
mcaihdkeijgfhnlfcdehniplmaapadgb,0.5,mixed
dpfofggmkhdbfcciajfdphofclabnogo,0.5,mixed
fkfcmeoepjhclglafbppmeidjjolcgid,0.5,mixed
diapmighkmmnpmdkfnmlbpkjkealjojg,0.5,mixed
ocilpnnapnkmcdabaeoobbamlniheaep,0.5,mixed
aonedlchkbicmhepimiahfalheedjgbh,0.5,mixed
gflkbgebojohihfnnplhbdakoipdbpdm,0.5,mixed
ocffbdeldlbilgegmifiakciiicnoaeo,0.5,mixed
cgjgmbppcoolfkbkjhoogdpkboohhgel,0.5,mixed
ameggholdkgkdepolbiaekmhjiaiiccg,0.5,mixed
fcidgbgogbfdcgijkcfdjcagmhcelpbc,0.5,mixed
lfmdddfdacgdimongmjclgijepoknmjm,0.5,mixed
ooaehdahoiljphlijlaplnbeaeeimhbb,0.5,mixed
lgjdgmdbfhobkdbcjnpnlmhnplnidkkp,0.5,mixed
jkofpdjclecgjcfomkaajhhmmhnninia,0.5,mixed
kmfcjjkgokeekaohiijgnilbaihnifpc,0.5,mixed
npaklgbiblcbpokaiddpmmbknncnbljb,0.5,mixed
ineempkjpmbdejmdgienaphomigjjiej,0.5,mixed
ekbecnhekcpbfgdchfjcfmnocdfpcanj,0.5,mixed
nejfajpmpabphhkcacijnhggimhelopf,0.5,mixed
ponodoigcmkglddlljanchegmkgkhmgb,0.5,mixed
mmkakbkmcnchdopphcbphjioggaanmim,0.5,mixed
likbpmomddfoeelgcmmgilhmefinonpo,0.5,mixed
ejfajpmpabphhkcacijnhggimhelopfg,0.5,mixed
oonbcpdabjcggcklopgbdagbfnkhbgbe,0.5,mixed
chmcepembfffejphepoongapnlchjgil,0.5,mixed
dppnhoaonckcimpejpjodcdoenfjleme,0.5,mixed
eaokmbopbenbmgegkmoiogmpejlaikea,0.5,mixed
igiakpjhacibmaichhgbagdkjmjbnanl,0.5,mixed
okjdbeegldeilceaflghgfdemobmfhbd,0.5,mixed
pfnmibjifkhhblmdmaocfohebdpfppkf,0.5,mixed
nemechknidkghbpiodihlodkhnljplpj,0.5,mixed
cghdfcbncfjhleinblpalngjhojokjeo,0.5,mixed
gidejehfgombmkfflghejpncblgfkagj,0.5,mixed
lgnjdldkappogbkljaiedgogobcgemch,0.5,mixed
jaojpdijbaolkhkifpgbjnhfbmckoojh,0.5,mixed
meljmedplehjlnnaempfdoecookjenph,0.5,mixed
bppfigeglphkpioihhhpbpgcnnhpogki,0.5,mixed
njfkgeajknkffkngdmjmjninkbgjedlo,0.5,mixed
ahlnchhkedmjbdocaamkbmhppnligmoh,0.5,mixed
fbjhgeaafhlbjiejehpjdnghinlcceak,0.5,mixed
flfkimeelfnpapcgmobfgfifhackkend,0.5,mixed
ejkdgndbgpfcaggpmnijcbddlnmdnpka,0.5,mixed
pibnhedpldjakfpnfkabbnifhmokakfb,0.5,mixed
akdbogfpgohikflhccclloneidjkogog,0.5,mixed
iaemdpdnmdkaphnmcogmcgcmhhafcifd,0.5,mixed
llcdellnofncikmhimjdbkdjgpmcjbik,0.5,mixed
hdfknlljfbdfjdjhfgoonpphpigjjjak,0.5,mixed
okggiiagcegdfiajlkodohfkeemnjlnd,0.5,mixed
nfhpojfdhcdmimokleagkdcbkmcgfjkh,0.5,mixed
jpnamljnefhpbpcofcbonjjjkmfjbhdp,0.5,mixed
ljmcneongnlaecabgneiippeacdoimaa,0.5,mixed
eohnfgagodblipmmalphhfepaonpnjgk,0.5,mixed
emdpgppkombninhkfhaggckdmencplhm,0.5,mixed
gceehiicnbpehbbdaloolaanlnddailm,0.5,mixed
dnflpnhpbffehddplcdlohealbgbbamk,0.5,mixed
gpaaalbnkccgmmbkendiciheljgpdhob,0.5,mixed
kiecdaoopedhfgapicmpebbhodepnbbp,0.5,mixed
oalfdomffplbcimjikgaklfamodahpmi,0.5,mixed
lnmfepglldbolfelhbmiohockghoabpc,0.5,mixed
gbcgjnbccjojicobfimcnfjddhpphaod,0.5,mixed
nchdmembkfgkejljapneliogidkchiop,0.5,mixed
npmjjkphdlmbeidbdbfefgedondknlaf,0.5,mixed
hljdedgemmmkdalbnmnpoimdedckdkhm,0.5,mixed
keecjmliebjajodgnbcegpmnalopnfcb,0.5,mixed
ojdkklpgpacpicaobnhankbalkkgaafp,0.5,mixed
jbajdpebknffiaenkdhopebkolgdlfaf,0.5,mixed
opncjjhgbllenobgbfjbblhghmdpmpbj,0.5,mixed
behckapcoohededfbgjgkgefgkpodeho,0.5,mixed
ghcogfnebgohebaklihmafkofhldcebl,0.5,mixed
kgmeffmlnkfnjpgmdndccklfigfhajen,0.5,mixed
pooaemmkohlphkekccfajnbcokjlbehk,0.5,mixed
pdpcpceofkopegffcdnffeenbfdldock,0.5,mixed
peglehonblabfemopkgmfcpofbchegcl,0.5,mixed
pkofdnfadkamabkgjdjcddeopopbdjhg,0.5,mixed
hdifogmldkmbjgbgffmkphfhpdfhjgmh,0.5,mixed
lpejglcfpkpbjhmnnmpmmlpblkcmdgmi,0.5,mixed
bbhaganppipihlhjgaaeeeefbaoihcgi,0.5,mixed
jiaopkfkampgnnkckajcbdgannoipcne,0.5,mixed
fpfmkkljdiofokoikgglafnfmmffmmhc,0.5,mixed
mddfnhdadbofiifdebeiegecchpkbgdb,0.5,mixed
elckfehnjdbghpoheamjffpdbbogjhie,0.5,mixed
opahibnipmkjincplepgjiiinbfmppmh,0.5,mixed
mcmdolplhpeopapnlpbjceoofpgmkahc,0.5,mixed
jiiinmeiedloeiabcgkdcbbpfelmbaff,0.5,mixed
pcaaejaejpolbbchlmbdjfiggojefllp,0.5,mixed
gofhadkfcffpjdbonbladicjdbkpickk,0.5,mixed
pnlphjjfielecalmmjjdhjjninkbjdod,0.5,mixed
mdodmpdhcdbdlbeahilnfoeidccceegj,0.5,mixed
feahcinjmgpdpiidkcemfgkakemfamjg,0.5,mixed
pinnfpbpjancnbidnnhpemakncopaega,0.5,mixed
kjkhljbbodkfgbfnhjfdchkjacdhmeaf,0.5,mixed
ileojfedpkdbkcchpnghhaebfoimamop,0.5,mixed
ffkenifflcedlgdkgilddnkaimmbhnec,0.5,mixed
aehjmdkbfemaefoebbihbfcmhehgimcl,0.5,mixed
epeigjgefhajkiiallmfblgglmdbhfab,0.5,mixed
njglkaigokomacaljolalkopeonkpbik,0.5,mixed
ikkoanocgpdmmiamnkogipbpdpckcahn,0.5,mixed
clglkelnalggbnimiglpodkhledoenfk,0.5,mixed
jiiggekklbbojgfmdenimcdkmidnfofl,0.5,mixed
chnfpgfeobeekbnpmaajncohmppfpfjb,0.5,mixed
papedehkgfhnagdiempdbhlgcnioofnd,0.5,mixed
mmnhdabiapbgbcbagdncjehjdbpkigeh,0.5,mixed
opooaebceonakifaacigffdhogdgfadg,0.5,mixed
iicpikopjmmincpjkckdngpkmlcchold,0.5,mixed
dfehheanbnmfndkffgmdaeindpjnicpi,0.5,mixed
nnpdpplbicnmpoigidfdjadamgfkilaa,0.5,mixed
ljjngehkphcdnnapgciajcdbcpgmpknc,0.5,mixed
bjdclfjlhgcdcpjhmhfggkkfacipilai,0.5,mixed
nojmbbkdflpfjdceflikpkbbmmbfaggl,0.5,mixed
icmgebopaejnjlncllgmcenbbflikfjd,0.5,mixed
ljgnhmdnjbmnghlfimcnmkieohlflpgd,0.5,mixed
ohdgnoepeabcfdkboidmaedenahioohf,0.5,mixed
mmgkbcihahpocjmclehpjejmgjmijcib,0.5,mixed
poppendnaoonepbkmjejdfebihohaalo,0.5,mixed
ljnfpiodfojmjfbiechgkbkhikfbknjc,0.5,mixed
bbklochlbdnjkepkogifmlaaejfgnjhf,0.5,mixed
jdheollkkpfglhohnpgkonecdealeebn,0.5,mixed
jgajjllfidghjkjfipmjbaegafkdpfha,0.5,mixed
ekeimjfcakmhnblboldknbnnhedjehjo,0.5,mixed
ciiobgcookficfhfccnjfcdmhekiadje,0.5,mixed
mpledlgefahhhgodkdamhlplcjdgalme,0.5,mixed
mndiaaeaiclnmjcnacogaacoejchdclp,0.5,mixed
nadenkhojomjfdcppbhhncbfakfjiabp,0.5,mixed
ommbgnllpkjnidkcnginhlacffdcdijc,0.5,mixed
njlkfgpiicpnlbmmmpkpdjkkdolgomhm,0.5,mixed
idjhfmgaddmdojcfmhcjnnbhnhbmhipd,0.5,mixed
iheagohkldggdkggihjljdcfnfhfgiah,0.5,mixed
jlhmhmjkoklbnjjocicepjjjpnnbhodj,0.5,mixed
ijejnggjjphlenbhmjhhgcdpehhacaal,0.5,mixed
iggmbfojpkfikoahlfghaalpbpkhfohc,0.5,mixed
ljcgnobemekghgobhlplpehijemdgcgo,0.5,mixed
nemkiffjklgaooligallbpmhdmmhepll,0.5,mixed
fkacpajnbmglejpdaaeafjafjeleacnj,0.5,mixed
fhnpncldijeifoiefkimdjebgkgidpgd,0.5,mixed
bidmloagildlhkkiabgfdhpgkmhmgjho,0.5,mixed
phjhbkdgnjaokligmkimgnlagccanodn,0.5,mixed
gkemhapalomnipjhminflfhjcjehjhmp,0.5,mixed
lkciiknpgglgbbcgcpbpobjabglmpkle,0.5,mixed
eoclijfghiglinncpceohgaigfgnlbim,0.5,mixed
johobikccpnmifjjpephegmfpipfbfme,0.5,mixed
fhababnomjcnhmobbemagohkldaeicad,0.5,mixed
keceijnpfmmlnebgnkhojinbkopolaom,0.5,mixed
gpghebehjahceknfdcfifeifhdbongld,0.5,mixed
ddenjpheppdmfimooolgihimdgpilhfo,0.5,mixed
foebfmkeamadbhjcdglihfijdaohomlm,0.5,mixed
kefnabicobeigajdngijnnjmljehknjl,0.5,mixed
hdgdghnfcappcodemanhafioghjhlbpb,0.5,mixed
lmiigijnefpkjcenfbinhdpafehaddag,0.5,mixed
edppilebghcniomddkpphiminideiajf,0.5,mixed
jelgelidmodjpmohbapbghdgcpncahki,0.5,mixed
naemaecahdckfllfldhgimjhdgiaahea,0.5,mixed
fnmihdojmnkclgjpcoonokmkhjpjechg,0.5,mixed
alcemhodmihppbkoipjoiigeladbmfab,0.5,mixed
onlofoccaenllpjmalbnilfacjmcfhfk,0.5,mixed
dgjmdlifhbljhmgkjbojeejmeeplapej,0.5,mixed
ebfekolillbapcjmlmjnlnkicapmhgjn,0.5,mixed
nlnocaphbapmclliacmbbggnfnjojbjg,0.5,mixed
ngbglchnipjlikkfpfgickhnlpchdlco,0.5,mixed
obcfkcpejehknjdollnafpebkcpkklbl,0.5,mixed
doibabjiapabnfibohiinbmjjblnlioi,0.5,mixed
bikjmmacnlceobeapchfnlcekincgkng,0.5,mixed
hhhbnnlkhiajhlfmedeifcniniopfaoo,0.5,mixed
fgpeefdjgfeoioneknokbpficnpkddbl,0.5,mixed
lojgkcienjoiogbfkbjiidpfnabhkckf,0.5,mixed
pbdpfhmbdldfoioggnphkiocpidecmbp,0.5,mixed
ljddilebjpmmomoppeemckhpilhmoaok,0.5,mixed
pplcbeendgbblphgmdgfcofdbfiocfgb,0.5,mixed
himefdaeljlpmlikhdpinjfiohijjlng,0.5,mixed
hkjagicdaogfgdifaklcgajmgefjllmd,0.5,mixed
dcmjopnlojhkngkmagminjbiahokmfig,0.5,mixed
eogoljjmndnjfikmcbmopmlhjnhbmdda,0.5,mixed
dlddmedljhmbgdhapibnagaanenmajcm,0.5,mixed
eacdfdofofabmipgcolilkfhnpoclgpd,0.5,mixed
blcfpeooekoekehdpbikibeblpjlehlh,0.5,mixed
lodeighbngipjjedfelnboplhgediclp,0.5,mixed
fkbcbgffcclobgbombinljckbelhnpif,0.5,mixed
mbacbcfdfaapbcnlnbmciiaakomhkbkb,0.5,mixed
nbhcpgfhiobcpokfpdahijhnipenkplj,0.5,mixed
enkihkfondbngohnmlefmobdgkpmejha,0.5,mixed
fibemlnkopkeenmmgcfohhcdbkhgbolo,0.5,mixed
nlgjogljbnbfjcaigalbhiagkboajmkk,0.5,mixed
jmlgkeaofknfmnbpmlmadnfnfajdlehn,0.5,mixed
cbajickflblmpjodnjoldpiicfmecmif,0.5,mixed
nccfgpamboionigdpfjmijhlgmgdbael,0.5,mixed
anenfchlanlnhmjibebhkgbnelojooic,0.5,mixed
khbegeannolbigamjahgggfpnaacbbmb,0.5,mixed
icnekagcncdgpdnpoecofjinkplbnocm,0.5,mixed
nhnfaiiobkpbenbbiblmgncgokeknnno,0.5,mixed
mmjmcfaejolfbenlplfoihnobnggljij,0.5,mixed
ljgodogldijlkialfpccoekklegilffm,0.5,mixed
bmkgbgkneealfabgnjfeljaiegpginpl,0.5,mixed
nagbiboibhbjbclhcigklajjdefaiidc,0.5,mixed
lknpbgnookklokdjomiildnlalffjmma,0.5,mixed
hhaalpeklfijljphgfkgppokkijcbpga,0.5,mixed
dmnajaiijohbndidolbdbpicdjanombo,0.5,mixed
hodfejbmfdhcgolcglcojkpfdjjdepji,0.5,mixed
pkjfghocapckmendmgdmppjccbplccbg,0.5,mixed
ckcnkbhdcgbfjjpomejcknjflkggmpjm,0.5,mixed
maiackahflfnegibhinjhpbgeoldeklb,0.5,mixed
ipokalojgdmhfpagmhnjokidnpjfnfik,0.5,mixed
nniikbbaboifhfjjkjekiamnfpkdieng,0.5,mixed
kacljcbejojnapnmiifgckbafkojcncf,0.5,mixed
mafmpgcoinifjbepiknmnogefcomjpph,0.5,mixed
kbdbmddhlgckaggdapibpihadohhelao,0.5,mixed
bahogceckgcanpcoabcdgmoidngedmfo,0.5,mixed
obfdmhekhgnjollgnhjhedapplpmbpka,0.5,mixed
lmnjiioclbjphkggicmldippjojgmldk,0.5,mixed
bngebgoljdhmkgmecefkcfhjngffihii,0.5,mixed
cpdngajmgfolfjhnccalanfegdiebmbm,0.5,mixed
bifdhahddjbdbjmiekcnmeiffabcfjgh,0.5,mixed
blddohgncmehcepnokognejaaahehncd,0.5,mixed
hmamdkecijcegebmhndhcihjjkndbjgk,0.5,mixed
cihbmmokhmieaidfgamioabhhkggnehm,0.5,mixed
lhfdakoonenpbggbeephofdlflloghhi,0.5,mixed
mjheoiainplbfjnjclkjifhjdahfejaj,0.5,mixed
igfpifinmdgadnepcpbdddpndnlkdela,0.5,mixed
oehimkphpeeeneindfeekidpmkpffkgc,0.5,mixed
ijapakghdgckgblfgjobhcfglebbkebf,0.5,mixed
anmbbeeiaollmpadookgoakpfjkbidaf,0.5,mixed
bmodapcihjhklpogdpblefpepjolaoij,0.5,mixed
lnlkgfpceclfhomgocnnenmadlhanghf,0.5,mixed
fbobegkkdmmcnmoplkgdmfhdlkjfelnb,0.5,mixed
gfjocjagfinihkkaahliainflifnlnfc,0.5,mixed
caepkodhijhgkecbklgldhkdaepalahh,0.5,mixed
hadkldcldaanpomhhllacdmglkoepaed,0.5,mixed
ajbkmeegjnmaggkhmibgckapjkohajim,0.5,mixed
mhpcabliilgadobjpkameggapnpeppdg,0.5,mixed
knoibjinlbaolannjalfdjiloaadnknj,0.5,mixed
nmdnmhbnbebabimcjggckeoibchhckem,0.5,mixed
gdocgbfmddcfnlnpmnghmjicjognhonm,0.5,mixed
nbocmbonjfbpnolapbknojklafhkmplk,0.5,mixed
fckphkcbpgmappcgnfieaacjbknhkhin,0.5,mixed
ioaeacncbhpmlkediaagefiegegknglc,0.5,mixed
bafbmfpfepdlgnfkgfbobplkkaoakjcl,0.5,mixed
kgmlodoegkmpfkbepkfhgeldidodgohd,0.5,mixed
lbohagbplppjcpllnhdichjldhfgkicb,0.5,mixed
ofdfbeanbffehepagohhengmjnhlkich,0.5,mixed
npcaaejaejpolbbchlmbdjfiggojefll,0.5,mixed
lmcajpniijhhhpcnhleibgiehhicjlnk,0.5,mixed
ojmbbkdflpfjdceflikpkbbmmbfagglg,0.5,mixed
ipjgfhcjeckaibnohigmbcaonfcjepmb,0.5,mixed
dpdibkjjgbaadnnjhkmmnenkmbnhpobj,0.5,mixed
iikbadloeacgcpjdnnockinpepkmcjap,0.5,mixed
nnnklgkfdfbdijeeglhjfleaoagiagig,0.5,mixed
eckokfcjbjbgjifpcbdmengnabecdakp,0.5,mixed
dkmddfhmoocfdhcogjagaijjcinbdmeb,0.5,mixed
ninlgdellfblpplcogjfedlhjnpgafni,0.5,mixed
edaflgnfadlopeefcbdlcnjnfkefkhio,0.5,mixed
flmihfcdcgigpfcfjpdcniidbfnffdcf,0.5,mixed
dkbccihpiccbcheieabdbjikohfdfaje,0.5,mixed
ipnidmjhnoipibbinllilgeohohehabl,0.5,mixed
gdamghfpmkabflbpldhdpbbfofolgaji,0.5,mixed
jhohjhmbiakpgedidneeloaoloadlbdj,0.5,mixed
cebjhmljaodmgmcaecenghhikkjdfabo,0.5,mixed
googojfbnbhbbnpfpdnffnklipgifngn,0.5,mixed
nbhfoemlllidnfefgkeaeocnageepbae,0.5,mixed
iphacjobmeoknlhenjfiilbkddgaljad,0.5,mixed
klgjbnheihgnmimajhohfcldhfpjnahe,0.5,mixed
jkphinfhmfkckkcnifhjiplhfoiefffl,0.5,mixed
gjidffbnnlofmglgmbljkklgelnbidgo,0.5,mixed
ddhodpjidkbpkeheeenjflfjbgljgapl,0.5,mixed
gjammdgdlgmoidmdfoefkeklnhmllpjp,0.5,mixed
jdjldbengpgdcfkljfdmakdgmfpneldd,0.5,mixed
kjgaljeofmfgjfipajjeeflbknekghma,0.5,mixed
djmpbcihmblfdlkcfncodakgopmpgpgh,0.5,mixed
hajlccgbgjdcjaommiffaphjdndpjcio,0.5,mixed
fkllfgoempnigpogkgkgmghkchmjcjni,0.5,mixed
nnceocbiolncfljcmajijmeakcdlffnh,0.5,mixed
afooldonhjnhddgnfahlepchipjennab,0.5,mixed
nkmooloiipfcknccapehflmampkaniji,0.5,mixed
fbfldogmkadejddihifklefknmikncaj,0.5,mixed
jfgkpeobcmjlocjpfgocelimhppdmigj,0.5,mixed
bkflddlohelgdmjoehphbkfallnbompm,0.5,mixed
hpcejjllhbalkcmdikecfngkepppoknd,0.5,mixed
cpmpjapeeidaikiiemnddfgfdfjjhgif,0.5,mixed
adjpoipklnhlapjijccnemdhkcphcegd,0.5,mixed
pfcidoolgbfidgaclhiipeleagglabpc,0.5,mixed
mdbngpgblembhpfoinlmpadondopfhlf,0.5,mixed
oejfpkocfgochpkljdlmcnibecancpnl,0.5,mixed
fpngnlpmkfkhodklbljnncdcmkiopide,0.5,mixed
eakdbogfpgohikflhccclloneidjkogo,0.5,mixed
ehmneimbopigfgchjglgngamiccjkijh,0.5,mixed
ijahobfejgeblmkpcmgpelfibgnnjpil,0.5,mixed
kifdhfgalmlmpcbbbimokkipeobjmpcl,0.5,mixed
hbghbdhfibifdgnbpaogepnkekonkdgc,0.5,mixed
paghkadkhiladedijgodgghaajppmpcg,0.5,mixed
kcbempkceemjmcfgicdofhcmkojdfbjl,0.5,mixed
gmfijjnfjoeafkhalnojfbaekemcofoi,0.5,mixed
jlkfgpiicpnlbmmmpkpdjkkdolgomhmb,0.5,mixed
