timestamp,host,label,score,verdict,request_count,iat_mean_ms,iat_cv,iat_bowley_skewness,iat_mad_ms,requests_per_hour,payload_size_mean,payload_size_std,http_post_ratio,avg_idle_time_ms,user_active_ratio,background_tab_ratio,extension_origin_ratio,url_path_entropy,request_burst_count
,cic-dport-53,0,0.0,SAFE,4.0,0.06033333333,1.6459267343450787,0.0,0.0,79558011.04972376,72.0,21.36117974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-54388,0,0.0,SAFE,14.0,6455.0861540000005,3.594065121133006,0.0,0.0,600.5997417421111,854.7142857,1423.762142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,509.78100299835205,0.0,0.0,0.0,10592.783897868114,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,60.901199999999996,1.9744090379171513,0.0,0.0,70934.56286575634,74.16666667,38.54805288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,261.32540702819824,0.0,0.0,0.0,16531.113637694827,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,22.40266667,1.7318575222098773,0.0,0.0,214260.2071182002,88.5,44.91324972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.049,1.6083652624489797,0.0,0.0,97959183.67346938,64.25,25.19523765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,7.985666667,1.7315085798834784,0.0,0.0,601076.9294986852,101.0,47.6518625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-88,0,0.0,SAFE,13.0,0.07466666666999999,2.645230813274767,0.0,0.0,52232142.857142866,272.6153846,527.4342623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4506.434440612793,0.0,0.0,0.0,1198.28659912019,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,44.582,1.7319536803560989,0.0,0.0,107666.77134269437,126.75,93.6605573334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4510.205268859863,0.0,0.0,0.0,1197.2847527103945,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,26.681,1.731466569094112,0.0,0.0,179903.30197518834,111.0,69.5607648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,334.0,30.75448949,16.260801443724436,0.0,0.0,117407.60034546582,1017.359281,1106.597162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-22,0,0.0,SAFE,83.0,15.99384146,6.626763905661474,0.0,0.0,227831.59676552328,112.7951807,241.4560453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4488.914966583252,0.0,0.0,0.0,1202.963308549866,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,6.0,775.5626,2.0654214385789103,0.0,0.0,5570.1499788669535,37.83333333,18.86670032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,10.0,1590.9886889987522,0.0,0.0,0.0,2514.159923108754,174.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,8.0,2018.7170846121653,0.0,0.0,0.0,2038.0694975275096,238.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,40.8856,1.8189081026082534,0.0,0.0,105660.67270628289,65.66666667,34.64445259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,10.0,38.31411070293851,0.0,0.0,0.0,104400.17859251057,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,40.0,2974.0483849999996,1.5256105525667163,0.0,0.0,1241.5089517063104,148.775,373.9405408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.094,1.6675680372340425,0.0,0.0,51063829.78723403,88.5,55.86770087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,6.1823999999999995,1.6891191834886128,0.0,0.0,698757.7639751553,67.66666667,27.32520204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,16.0,566.0898208618164,0.0,0.0,0.0,6783.375815085273,421.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,205.62899112701416,0.0,0.0,0.0,21008.710767498713,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,6.0,932.594,2.1758321219154744,0.0,0.0,4632.240825053561,37.8333333333,18.8667003197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,3.0,4507.1235,0.4702975296771877,0.0,0.0,1198.1034023141367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,11.0,395.0703,3.0195261610826734,0.0,0.0,10023.53252066784,88.6363636364,152.1895498742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,8.0,29.560857585498265,0.0,0.0,0.0,139180.18793555125,198.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,11.0,115.7614,2.5775907603812067,0.0,0.0,34208.293956361966,332.0,503.7465692792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,9900.218,1.7171339055362216,0.0,0.0,484.83780862199194,89.0,29.70185179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,6.0,1163.9103889465332,0.0,0.0,0.0,3711.625947346406,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,34.0,325.4586133089932,0.0,0.0,0.0,11396.505599836331,373.44117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,31.0,766.1829667,2.9030234848210967,0.0,0.0,4855.237145487747,407.6774194,545.1308181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110816,1,1.0,BEACON,3.0,4506.47497177124,0.0,0.0,0.0,1198.2758217511116,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,10.0,8.458444641696083,0.0,0.0,0.0,472900.1807592279,185.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,41.60766667,1.730947745549222,0.0,0.0,115363.35450998614,96.0,61.34492644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,4.0,28.9,1.7277059053987232,0.0,0.0,166089.96539792386,6.0,2.683281573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,11.0,596.7696,3.07647232030586,0.0,0.0,6635.726752837276,71.72727273,150.0479469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-61614,0,0.0,SAFE,7.0,15.234666670000001,2.3712973170026044,0.0,0.0,275687.02958165586,1661.857143,4097.537534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,23.0,358.331590909091,2.608710739895069,0.0,0.0,10503.222320108533,202.3043478261,412.0289471152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4506.261348724365,0.0,0.0,0.0,1198.3326270076711,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,8.0,7.335571429,1.6956223043275065,0.0,0.0,560867.7871039358,78.5,44.79893352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.224666666666701,1.727647767082481,0.0,0.0,469452.9569016105,128.0,93.6605573334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,46.0,2607.6344670000003,1.661753183905894,0.0,0.0,1411.240742152076,260.3043478,554.8715563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.057,1.6257204761403508,0.0,0.0,84210526.31578948,48.0,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.058,1.0452030734482758,0.0,0.0,82758620.68965517,72.25,33.95879857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,22.0,1438.821905,2.476119951760117,0.0,0.0,2621.192073144497,243.5,439.9320106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4463.300704956055,0.0,0.0,0.0,1209.8669475717452,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.24833333,1.72664334777253,0.0,0.0,468368.8404618637,126.0,44.91324972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,31.0,3931.955367,3.7894631574539943,0.0,0.0,946.0941575116727,190.8709677,450.9583601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,269.881796836853,0.0,0.0,0.0,16007.00769978753,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,33.0,30.89887462556362,0.0,0.0,0.0,120150.00691735648,625.7878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110816,1,1.0,BEACON,10.0,6787.079281277126,0.0,0.0,0.0,589.3551311584678,107.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,46.0,2473.250533,1.752800314063452,0.0,0.0,1487.9204311907154,306.5869565,694.1351329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,43.0,240.4432619,6.415950123990561,0.0,0.0,15328.831660810583,756.744186,1011.38989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110816,1,1.0,BEACON,10.0,6771.4894612630205,0.0,0.0,0.0,590.7119877956538,107.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4501.730442047119,0.0,0.0,0.0,1199.5387261669096,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,29.0,4.4778571428572,2.001004583200131,0.0,0.0,832668.6871909397,651.5517241379,1105.4098969296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,10.0,1730.473111,2.07369658169742,0.0,0.0,2311.5065899126625,63.6,139.2112195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,10.0,37.82466716236539,0.0,0.0,0.0,105751.09578174695,192.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,15.52333333,1.72920619556135,0.0,0.0,309211.93901653425,92.75,42.72235949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,18.0,1458.2907732795268,0.0,0.0,0.0,2613.8577955273877,122.38888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,11.0,589.1429,3.0425978026723226,0.0,0.0,6721.628996971703,41.72727273,74.37879097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4484.649658203125,0.0,0.0,0.0,1204.1074357107375,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,10.0,16.276333067152237,0.0,0.0,0.0,245755.60007877465,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,8.0,52.55257231848581,0.0,0.0,0.0,78288.95014599466,276.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-60806,0,0.0,SAFE,3.0,0.0385,1.267282283116883,0.0,0.0,140259740.25974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,11.0,549.5735999999999,3.0980699238640645,0.0,0.0,7205.586294538166,71.0,148.7233296692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,15.69466667,1.7316093703314055,0.0,0.0,305836.3775380172,137.25,102.4241183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4506.436347961426,0.0,0.0,0.0,1198.2860919455338,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-1478,0,0.0,SAFE,3.0,0.0145,1.0240856827586207,0.0,0.0,372413793.1034483,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,12.0,24.255545454545498,1.6013224604450234,0.0,0.0,161912.36493248027,344.8333333333,533.9168762731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,6.0,845.315,2.0680991322761337,0.0,0.0,5110.52093006749,37.83333333,18.86670032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,38.0,3131.689297,1.4570273479463889,0.0,0.0,1180.6079551021007,124.3157895,251.8747788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,30.142,1.7318496871475018,0.0,0.0,159246.23449008027,92.75,45.46097227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110816,1,1.0,BEACON,3.0,4506.600379943848,0.0,0.0,0.0,1198.2424765311196,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4506.3934326171875,0.0,0.0,0.0,1198.297503479147,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,23.488666669999997,1.7318295879244132,0.0,0.0,204353.87278971417,107.5,54.77225575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4480.39436340332,0.0,0.0,0.0,1205.2510475658542,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,8.0,361490.89704241074,0.0,0.0,0.0,11.381436567137179,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,20.3383333333333,1.731752741145336,0.0,0.0,236007.5391297222,127.5,82.1583836258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-39364,0,0.0,SAFE,3.0,0.024,1.0606601716666666,0.0,0.0,225000000.0,22.66666667,16.35033129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4588.822364807129,0.0,0.0,0.0,1176.772507346112,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4463.859081268311,0.0,0.0,0.0,1209.7156074348352,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,47.0,13.31856522,3.236807311290848,0.0,0.0,276175.4595579234,901.8723404,1026.666405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4484.984874725342,0.0,0.0,0.0,1204.0174383711146,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-49988,0,0.0,SAFE,4.0,0.01666666667,0.8407139818318572,0.0,0.0,288000000.0,13.75,11.18033989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-43660,0,0.0,SAFE,3.0,0.0325,1.283670772,0.0,0.0,166153846.15384617,22.66666667,16.35033129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,28.0,2418.043889,1.7416756975166714,0.0,0.0,1543.94771347547,234.2142857,501.0433916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,8.169333332999999,1.7313087437461772,0.0,0.0,587563.2446548067,80.5,33.41107601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,22.03933333,1.7317757460497558,0.0,0.0,217792.431712998,92.75,42.72235949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,117.0,34.85192923710264,0.0,0.0,0.0,104184.60504886761,866.3247863247864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4506.147861480713,0.0,0.0,0.0,1198.3628069908848,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4411.559581756592,0.0,0.0,0.0,1224.0569122835764,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-8080,0,0.0,SAFE,6.0,200.2872,1.3646037040809398,0.0,0.0,21569.026877404045,3.0,3.207134903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,202.60860919952393,0.0,0.0,0.0,21321.897510020273,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,3.0,492740.5700683594,0.0,0.0,0.0,10.959113838040254,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,11.0,118.46439838409424,0.0,0.0,0.0,33427.7644086841,120.63636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,23.452333330000002,1.7317923184234392,0.0,0.0,204670.46633597225,110.25,59.15403621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,20.0,3204.274,1.4855216170652072,0.0,0.0,1182.6309748200456,28.8,96.16057998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,16.0,74.81500307718912,0.0,0.0,0.0,51326.603516117546,379.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.52033333,1.731721533770071,0.0,0.0,456259.30737302365,70.25,31.76790834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,16.0,364.7302,3.3850910261886726,0.0,0.0,10528.33025617292,313.875,521.2084586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05866666667,1.7025272141646293,0.0,0.0,81818181.81818181,67.25,33.95879857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,20.0,2788.814895,4.3387605329037084,0.0,0.0,1358.8114762877112,262.85,534.1528183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,11.0,27.730900000000002,1.4417810388704657,0.0,0.0,142800.99095233114,375.8181818182,674.9788548877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,33.0,3664.221688,3.9298932286653723,0.0,0.0,1013.1755981535437,172.4848485,362.2310595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,24.331,1.7319084340964201,0.0,0.0,197279.19115531625,83.25,46.00869483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,17.0,8.693875,1.4030176785380513,0.0,0.0,439964.91783008154,256.6470588,462.284753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,16.0,22.725466670000003,1.8782843516409953,0.0,0.0,168973.42775505892,252.6875,513.1395077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.084,1.226883761904762,0.0,0.0,57142857.14285714,75.0,38.34057903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,6.0,389563.916015625,0.0,0.0,0.0,11.089322759109777,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-389,0,0.0,SAFE,15.0,0.03521428571,0.7617569298695851,0.0,0.0,109533468.55983773,33.2,57.86060836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4514.919281005859,0.0,0.0,0.0,1196.0346716978197,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.4356666666667,1.7313869110060922,0.0,0.0,459961.0310793113,151.0,105.162731041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.10033333330000001,1.723426530472899,0.0,0.0,47840531.5614618,89.25,38.88830158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,123.0,543.599549180328,4.01472071379197,0.0,0.0,6676.805016108093,715.8861788618,713.5219096878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,7.8836666666666995,1.7264507866608443,0.0,0.0,608853.7482558878,99.75,42.1746369279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-8300,0,0.0,SAFE,4.0,0.033,0.8397822096969697,0.0,0.0,145454545.45454547,4.5,2.19089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.08033333333,1.2059493368965124,0.0,0.0,59751037.344398335,67.75,26.29068276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,27.0,2325.310038,1.841932073145766,0.0,0.0,1607.7260565799488,151.6666667,385.2539927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-52727,0,0.0,SAFE,3.0,0.076,1.3956054891842105,0.0,0.0,71052631.57894737,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-137,0,0.0,SAFE,12.0,825.389,2.2247256699568325,0.0,0.0,4758.087068367434,70.66666667,3.11324713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-35586,0,0.0,SAFE,3.0,0.042,0.16835875742619047,0.0,0.0,128571428.57142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.059,1.0548039242372882,0.0,0.0,81355932.20338984,48.0,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4492.034912109375,0.0,0.0,0.0,1202.1277896667684,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,22.0,6.1042380949999995,1.6536965961842942,0.0,0.0,617837.7239856775,328.9545455,548.9992224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,20.6373333333333,1.7298690377015695,0.0,0.0,232588.18968859024,137.25,102.4241182535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,16.84733333,1.7293783229253645,0.0,0.0,284911.5587036524,77.75,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,19400.0,2.185567010309278,0.0,0.0,222.53065612195536,104.8333333,60.36949719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,4.0,175.9706735610962,0.0,0.0,0.0,27277.272416266922,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.08466666667,0.7501007433956653,0.0,0.0,56692913.385826774,122.75,70.10848736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,30.2658,1.4058241454050446,0.0,0.0,142735.3646690324,72.83333333,40.01190299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,10.0,37.72355450524224,0.0,0.0,0.0,106034.54665026705,151.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4474.254131317139,0.0,0.0,0.0,1206.9050709934393,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,23000.0,1.7304347826086957,0.0,0.0,208.39138263427722,96.0,38.07492613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,93.0,127.8590430384097,0.0,0.0,0.0,28462.04967832733,559.0967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4506.69527053833,0.0,0.0,0.0,1198.2172469706309,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-88,0,0.0,SAFE,4.0,0.2296666667,1.5389536961481924,0.0,0.0,20899854.86211901,891.0,636.4536118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,13.0,15.584499885638555,0.0,0.0,0.0,250248.64632287188,471.38461538461536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-5544,0,0.0,SAFE,4.0,0.016333333329999998,1.627159123801461,0.0,0.0,293877551.02040815,4.5,2.19089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.0783333333333,1.665716946854751,0.0,0.0,61276595.744680844,98.25,35.0542436803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,8.0,744.4311428999999,2.4090121660062,0.0,0.0,5526.751202931941,119.0,211.7556244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,7.0,179985.16845703125,0.0,0.0,0.0,23.335256099186232,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,569.0079927444458,0.0,0.0,0.0,9490.200610284328,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-57225,0,0.0,SAFE,4.0,6.327666667000001,1.7257579902162061,0.0,0.0,758573.4604646262,13.75,11.18033989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,30.472,1.7265400122933414,0.0,0.0,157521.65922814386,144.25,118.3080724211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05833333333,1.672754053295586,0.0,0.0,82285714.28571428,75.25,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
