iat_cv,iat_bowley_skewness,iat_norm_mad,iat_burstiness,iat_autocorr_lag1,iat_spread_ratio,iat_clock_share,iat_entropy_norm,payload_size_mean,payload_cv,payload_repeat_ratio,upload_download_ratio,url_path_entropy,unique_path_ratio,http_post_ratio,uri_len_norm,uri_char_entropy_norm,referrer_absent_ratio,error_status_ratio,status_known_ratio,n_flows,c2_ratio,window_start_ts,label,group,family,pair
0.979596,-0.230955,0.658447,-0.010307,-0.047838,1.899175,0.265306,0.709494,2329.88,0.147197,0.94,0.037968,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,238713.092701,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.903377,-0.153402,0.825842,0.311147,-0.057997,2.549271,0.102041,0.755144,2307.76,0.160226,0.94,0.040888,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,238986.698105,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.103223,0.161016,0.936711,0.355509,-0.051142,3.030917,0.040816,0.79083,2405.92,0.07297,0.96,0.034318,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,239305.696824,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.13446,-0.37043,0.731841,0.062995,-0.145745,1.894701,0.22449,0.636051,2357.2,0.123934,0.94,0.040031,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,239569.907184,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.908243,-0.2122,0.939637,0.3123,-0.024647,2.354317,0.040816,0.737225,2381.0,0.102912,0.94,0.034677,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,239863.007631,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.483884,-0.636475,0.566049,0.19481,-0.065964,1.65742,0.22449,0.663048,2431.0,0.0,0.98,0.038816,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,240142.167222,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.270966,-0.422104,0.483838,0.119317,-0.06268,1.486598,0.204082,0.634777,2357.92,0.122675,0.96,0.045021,0.942683,0.04,0.36,0.0664,0.555501,1.0,1.0,1.0,50,1.0,240421.591114,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.302468,0.590686,0.887379,0.394392,-0.067778,6.011619,0.020408,0.809796,2406.64,0.070854,0.96,0.034307,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,240715.70429,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.795108,-0.057822,0.896174,0.284464,-0.000711,2.537379,0.061224,0.763939,2406.64,0.070854,0.96,0.041659,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,240982.887314,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.061042,-0.42624,0.643824,0.029617,-0.054578,1.678537,0.285714,0.74912,2406.64,0.070854,0.96,0.036758,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,241295.360166,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.894387,0.014874,0.941679,0.309007,-0.054303,3.37859,0.040816,0.838815,2229.48,0.20713,0.94,0.042323,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,241559.172879,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.848743,0.036449,0.946211,0.297936,-0.032195,2.956032,0.040816,0.736903,2431.0,0.0,0.98,0.033964,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,241886.10618,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.180628,-0.469282,0.492795,0.082833,-0.156704,1.768282,0.265306,0.665669,2431.0,0.0,0.98,0.038816,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,242152.700528,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.126187,0.114507,0.940435,0.360243,-0.071721,2.927993,0.081633,0.799759,2406.64,0.070854,0.96,0.039209,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,242446.419601,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.243556,0.135382,0.934562,0.383393,-0.055351,2.508777,0.040816,0.783022,2381.0,0.102877,0.94,0.037154,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,242722.438891,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.285749,-0.247262,0.533983,0.125013,-0.089652,1.609079,0.142857,0.724698,2206.96,0.216718,0.92,0.048099,0.942683,0.04,0.36,0.0664,0.555501,1.0,1.0,1.0,50,1.0,242987.236018,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.155863,-0.356481,0.548944,0.072297,-0.095089,1.568024,0.244898,0.662373,2331.32,0.144996,0.96,0.037945,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,243307.005467,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.695489,0.069613,0.953755,0.25802,-0.061615,2.828925,0.040816,0.817848,2155.84,0.240375,0.92,0.043768,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,243582.445711,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.332114,0.488217,0.910344,0.39978,-0.072091,3.818155,0.061224,0.863621,2356.08,0.125863,0.94,0.035043,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,243913.20312,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.114093,-0.215401,0.333222,0.053968,0.131599,2.092244,0.22449,0.716774,2131.58,0.274806,0.9,0.055332,0.970951,0.04,0.4,0.066,0.554654,1.0,1.0,0.98,50,1.0,244185.05112,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.996191,-0.006119,0.929711,0.332486,-0.057314,2.75977,0.122449,0.794303,2355.92,0.126169,0.92,0.037549,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,244520.355869,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.591944,-0.66376,0.647795,0.228378,-0.039374,1.48351,0.22449,0.788938,2381.56,0.101712,0.94,0.037145,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,244833.133226,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.316494,-0.297148,0.647963,0.136626,-0.101675,2.07175,0.22449,0.745388,2330.28,0.146609,0.92,0.040493,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,245099.416483,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.102579,0.091038,0.858971,0.355375,-0.035219,2.78119,0.061224,0.853989,2257.12,0.19094,0.94,0.044417,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,245405.62625,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.412326,0.636198,0.875392,0.41389,-0.113687,5.179443,0.081633,0.773436,2329.88,0.147197,0.94,0.035437,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,245693.706767,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.435363,-0.445924,0.572859,0.178767,-0.067586,1.557394,0.183673,0.774172,2356.24,0.125585,0.96,0.045053,0.942683,0.04,0.36,0.0664,0.555501,1.0,1.0,1.0,50,1.0,245969.040519,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
0.998213,-0.487903,0.553981,-0.000894,-0.121099,1.750463,0.244898,0.667704,2356.8,0.124622,0.94,0.037535,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,246286.549617,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.933428,-0.053256,0.937775,0.318204,-0.068419,2.728874,0.040816,0.772308,2405.92,0.07297,0.96,0.03922,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,246553.097112,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.971929,0.013419,0.923346,0.327036,-0.082852,3.033664,0.061224,0.831902,2305.68,0.16307,0.94,0.043482,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,246871.674871,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.235568,0.204732,0.934301,0.381871,-0.07944,2.970713,0.020408,0.752247,2380.44,0.104064,0.94,0.032207,0.826746,0.04,0.26,0.0674,0.557621,1.0,1.0,1.0,50,1.0,247165.259629,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.168314,-0.461761,0.434677,0.077624,-0.11073,1.850532,0.22449,0.744437,2381.0,0.102877,0.94,0.047061,0.958042,0.04,0.38,0.0662,0.555077,1.0,1.0,1.0,50,1.0,247433.983081,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.421683,-0.42576,0.685465,0.174128,-0.011926,1.732794,0.22449,0.827284,2204.4,0.219444,0.92,0.040129,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,247743.266029,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.18281,0.511504,0.906387,0.371625,-0.05619,3.962825,0.040816,0.840441,2431.0,0.0,0.98,0.03639,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,248018.484566,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.393562,-0.540961,0.674067,0.164425,-0.132278,1.939271,0.244898,0.632504,2356.08,0.125863,0.94,0.037546,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,248336.731165,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.863373,-0.288181,0.958547,0.301523,-0.050042,2.355881,0.040816,0.774367,2304.24,0.165053,0.94,0.04095,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,248646.288778,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
0.910753,-0.711937,0.271344,-0.046708,-0.213926,1.661063,0.22449,0.69234,2255.84,0.192459,0.94,0.049671,0.958042,0.04,0.38,0.0662,0.555077,1.0,1.0,1.0,50,1.0,248955.275692,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.588188,-0.408859,0.728158,0.227259,-0.067773,1.863691,0.040816,0.746736,2406.64,0.070854,0.96,0.036758,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,249276.667574,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.162201,0.178196,0.938036,0.367529,-0.06279,3.122614,0.061224,0.787177,2431.0,0.0,0.98,0.03639,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,249541.955505,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.14308,-0.496215,0.738992,0.066764,-0.047053,1.903985,0.244898,0.643485,2281.88,0.176998,0.92,0.038767,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,249854.057804,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.227325,-0.371121,0.772723,0.102062,-0.167441,2.267193,0.22449,0.610731,2406.08,0.0725,0.96,0.039218,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,250134.166812,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.315411,0.329734,0.920107,0.396757,-0.078394,3.306298,0.040816,0.786275,2431.0,0.0,0.98,0.03639,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,250438.634954,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.728827,-0.240004,0.680833,0.267084,-0.025328,2.374782,0.081633,0.786291,2305.68,0.16307,0.94,0.038367,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,250709.56385,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.19558,-0.475053,0.484101,0.089079,-0.109643,1.70269,0.22449,0.71481,2381.72,0.101371,0.94,0.044571,0.942683,0.04,0.36,0.0664,0.555501,1.0,1.0,1.0,50,1.0,251008.269935,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.999015,-0.615134,0.788481,0.333114,-0.009265,1.586597,0.204082,0.647189,2331.16,0.145239,0.94,0.035418,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,251295.165351,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.204019,0.221268,0.926516,0.375784,-0.080204,3.580854,0.102041,0.690236,2305.68,0.16307,0.94,0.038367,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,251597.049133,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.233134,-0.405037,0.776821,0.104398,0.00634,2.067883,0.122449,0.834393,2406.08,0.0725,0.96,0.036767,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,251919.643413,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.434788,-0.137961,0.711384,0.178573,-0.056514,2.670269,0.183673,0.828607,2206.18,0.24386,0.9,0.048116,0.942683,0.04,0.36,0.0664,0.555501,1.0,1.0,0.98,50,1.0,252198.644815,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.43868,-0.219784,0.823926,0.179884,-0.054199,2.29311,0.163265,0.881335,2256.34,0.220077,0.92,0.044433,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,0.98,50,1.0,252567.052301,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.428196,-0.299537,0.705832,0.176343,-0.026155,1.899644,0.061224,0.789815,2406.08,0.0725,0.96,0.036767,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,252908.104457,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.95171,0.336653,0.937364,0.322427,-0.072131,4.045681,0.061224,0.781208,2431.0,0.0,0.98,0.03639,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,253187.01472,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
0.956626,-0.379191,0.528694,-0.022168,-0.094338,1.635039,0.244898,0.805721,2405.36,0.074617,0.96,0.036778,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,253513.728842,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.732084,0.193187,0.834466,0.267958,-0.018343,3.689831,0.040816,0.883557,2380.44,0.104064,0.94,0.037162,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,253792.956661,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.310404,-0.370744,0.77619,0.134351,0.00703,1.884171,0.204082,0.79927,2406.64,0.070854,0.96,0.036758,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,254116.947495,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.097087,0.100509,0.936935,0.354232,-0.077813,3.28106,0.040816,0.826368,2431.0,0.0,0.98,0.038816,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,254384.146032,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.649922,-0.558202,0.78095,0.245261,-0.028962,1.870506,0.061224,0.764534,2380.84,0.103213,0.96,0.034679,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,254697.917401,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.142958,-0.451147,0.667799,0.06671,0.145261,2.09601,0.142857,0.731516,2257.62,0.218702,0.92,0.052244,0.970951,0.04,0.4,0.066,0.554654,1.0,1.0,0.98,50,1.0,254962.16765,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.09947,0.519413,0.905016,0.354728,-0.072279,4.876335,0.040816,0.833466,2406.08,0.0725,0.96,0.036767,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,255286.984298,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.19807,-0.479595,0.510855,0.090111,-0.032525,1.54887,0.265306,0.699633,2431.0,0.0,0.98,0.03639,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,255606.021534,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.639705,-0.506706,0.680009,0.24234,-0.068171,2.399641,0.204082,0.82906,2431.0,0.0,0.98,0.038816,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,255873.22733,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.739399,-0.384384,0.745405,0.269913,-0.002225,2.589336,0.020408,0.82365,2329.88,0.147197,0.94,0.035437,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,256192.423607,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.846392,-0.122396,0.928977,0.297356,-0.065064,2.967525,0.040816,0.785659,2355.52,0.126846,0.94,0.037555,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,256461.776536,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.506626,-0.221331,0.633867,0.202115,0.054994,2.445072,0.122449,0.875311,2257.06,0.219306,0.92,0.052257,0.970951,0.04,0.4,0.066,0.554654,1.0,1.0,0.98,50,1.0,256782.810166,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.389614,-0.393329,0.792213,0.163045,-0.034334,2.165225,0.163265,0.816489,2357.46,0.160876,0.94,0.047531,0.958042,0.04,0.38,0.0662,0.555077,1.0,1.0,0.98,50,1.0,257166.003129,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.058967,0.573613,0.909315,0.346185,-0.041312,3.299855,0.061224,0.797949,2255.68,0.192648,0.92,0.036602,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,257487.328976,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
0.930672,-0.210537,0.667903,-0.035909,0.012175,2.247139,0.163265,0.772974,2355.52,0.126846,0.94,0.042563,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,257783.403897,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.283884,-0.408711,0.613922,0.124299,0.010611,2.171774,0.285714,0.774786,2307.46,0.192101,0.92,0.038337,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,0.98,50,1.0,258109.85521,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.018038,0.422915,0.930393,0.337318,-0.0975,4.850623,0.020408,0.874539,2381.16,0.10254,0.96,0.037151,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,258442.371475,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.863716,-0.163412,0.947099,0.301607,-0.084318,2.961538,0.040816,0.789748,2254.9,0.221613,0.92,0.041846,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,0.98,50,1.0,258775.520085,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.163084,-0.107236,0.779994,0.075394,-0.019445,1.934597,0.204082,0.818754,2406.08,0.0725,0.96,0.041669,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,259097.018138,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.926116,0.269026,0.936595,0.3165,-0.034159,5.128598,0.040816,0.820922,2356.24,0.125585,0.96,0.035041,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,259411.119171,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.250623,-0.079282,0.898221,0.111357,0.077843,2.449636,0.204082,0.841098,2381.0,0.102877,0.94,0.039631,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,259722.721825,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.206618,0.299335,0.926017,0.37629,-0.05282,3.276302,0.061224,0.822049,2431.0,0.0,0.98,0.031538,0.826746,0.04,0.26,0.0674,0.557621,1.0,1.0,1.0,50,1.0,260050.447999,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.190162,-0.244463,0.681312,0.086826,-0.010277,2.060814,0.204082,0.781663,2405.92,0.07297,0.96,0.041672,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,260322.920999,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.196028,0.468191,0.9131,0.374223,-0.056359,3.847184,0.081633,0.82331,2406.08,0.0725,0.96,0.031864,0.826746,0.04,0.26,0.0674,0.557621,1.0,1.0,1.0,50,1.0,260642.402546,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.244758,-0.18372,0.724817,0.109035,-0.052313,2.013046,0.183673,0.791427,2406.64,0.070854,0.96,0.041659,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,260916.9301,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.911324,0.105355,0.947322,0.313027,-0.08249,3.400829,0.040816,0.823276,2406.08,0.0725,0.96,0.034315,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,261221.283112,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.334356,-0.412154,0.776794,0.143233,-0.036916,1.963692,0.204082,0.798293,2406.64,0.070854,0.96,0.039209,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,261509.263222,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.831085,-0.104177,0.806738,0.293557,-0.017303,2.234817,0.061224,0.779157,2431.0,0.0,0.98,0.033964,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,261818.602726,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.627727,-0.521416,0.754065,0.238886,-0.03705,2.01783,0.020408,0.854861,2381.72,0.101371,0.94,0.039619,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,262098.339002,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.482425,-0.238575,0.777801,0.194336,-0.008704,2.017284,0.040816,0.884827,2406.64,0.070854,0.96,0.039209,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,262402.850067,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.028408,0.196603,0.934746,0.339587,-0.055711,3.974928,0.020408,0.826232,2405.92,0.07297,0.96,0.034318,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,262691.619603,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.383426,-0.271286,0.8419,0.160872,-0.020778,1.958487,0.204082,0.791782,2406.08,0.0725,0.96,0.039218,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,262980.861984,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.216849,0.337966,0.915006,0.378274,-0.093904,3.272354,0.040816,0.829363,2356.8,0.124622,0.94,0.035033,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,263278.223959,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.103939,-0.32568,0.55991,0.049402,-0.081566,1.843516,0.204082,0.776153,2406.08,0.0725,0.96,0.041669,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,263566.539483,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.071526,0.385691,0.882448,0.348858,-0.06735,3.823724,0.040816,0.86466,2406.08,0.0725,0.96,0.031864,0.826746,0.04,0.26,0.0674,0.557621,1.0,1.0,1.0,50,1.0,263867.88001,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.156456,-0.089654,0.737067,0.072552,0.015898,2.081366,0.204082,0.806922,2431.0,0.0,0.98,0.041242,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,264155.591154,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.947657,-0.014864,0.730757,0.321495,-0.071218,2.765864,0.081633,0.750816,2356.08,0.125892,0.92,0.03254,0.826746,0.04,0.26,0.0674,0.557621,1.0,1.0,1.0,50,1.0,264473.65444,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.435544,-0.237997,0.741747,0.178828,-0.051014,2.227534,0.183673,0.765699,2405.36,0.074617,0.96,0.041681,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,264757.436297,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.557502,0.060643,0.71777,0.217987,0.016698,2.487015,0.040816,0.861523,2355.52,0.126846,0.94,0.035052,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,265074.318188,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.438806,-0.252533,0.789382,0.179927,0.014864,2.373605,0.22449,0.860989,2330.6,0.1461,0.94,0.040487,0.904381,0.04,0.32,0.0668,0.556349,1.0,1.0,1.0,50,1.0,265365.7232,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.076742,0.032994,0.917722,0.349962,-0.038002,2.362493,0.020408,0.818639,2380.28,0.104396,0.94,0.03221,0.826746,0.04,0.26,0.0674,0.557621,1.0,1.0,1.0,50,1.0,265687.871428,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.116668,-0.210754,0.677918,0.055119,-0.061573,2.107183,0.183673,0.796844,2431.0,0.0,0.98,0.041242,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,265971.176934,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.078067,0.439272,0.916037,0.350242,-0.047722,5.423246,0.040816,0.767196,2406.08,0.0725,0.96,0.031864,0.826746,0.04,0.26,0.0674,0.557621,1.0,1.0,1.0,50,1.0,266277.194562,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.574227,-0.190641,0.760702,0.223068,-0.025952,1.804309,0.163265,0.838416,2382.28,0.100189,0.96,0.042085,0.924819,0.04,0.34,0.0666,0.555925,1.0,1.0,1.0,50,1.0,266548.198614,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.205048,-0.38763,0.774689,0.09299,-0.032507,1.892732,0.265306,0.742661,2431.0,0.0,0.98,0.03639,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,266866.649402,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.167356,0.431611,0.906605,0.368559,-0.078799,4.296409,0.040816,0.81513,2431.0,0.0,0.98,0.03639,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,267136.422311,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.58938,-0.448343,0.864676,0.227614,-0.031655,1.902058,0.040816,0.78619,2431.0,0.0,0.98,0.03639,0.881291,0.04,0.3,0.067,0.556773,1.0,1.0,1.0,50,1.0,267455.427044,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
1.365287,-0.413626,0.5316,0.154437,-0.082597,1.905918,0.244898,0.710978,2405.92,0.07297,0.96,0.044123,0.942683,0.04,0.36,0.0664,0.555501,1.0,1.0,1.0,50,1.0,267720.627392,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
2.397288,0.46074,0.888626,0.411295,-0.075683,3.789296,0.020408,0.818399,2405.92,0.07297,0.96,0.034318,0.855451,0.04,0.28,0.0672,0.557197,1.0,1.0,1.0,50,1.0,268029.11517,1,zeus-78-1,Zeus78,10.0.2.108->81.88.48.95
